xcoord,ycoord,status,id,dateOccurred,yearOccurred,monthOccurred,dayOccurred,timeOccurred,month,year,ucr,crime,description,newCrime,unfounded,adjustment,count,district,neighborhood,ileadsaddress,ileadsstreet,cadaddress,cadstreet,locationName,locationComment,_source
-,-,U,198901,26apr2011,2011,4,26,1943,April,2011,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,4,64,70,WB AT MADISON,0,WB AT MADISON,,,April2011.dta
-,-,U,199140,28apr2011,2011,4,28,1230,April,2011,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,5,64,200,EAST GANO AVE,0,GRAND,,@PROCTOR AND GAMBLE,April2011.dta
-,-,U,199235,28apr2011,2011,4,28,635,April,2011,Larceny,69602,"LARCENY-ALL OTHER $500 - $24,999",Yes,No,No,1,6,73,6005,GOODFELLOW BLVD,0,,,,April2011.dta
-,-,U,199280,29apr2011,2011,4,29,1500,April,2011,Aggravated Assault,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,Yes,No,No,1,6,74,8600,NTH BROADWAY,0,,,@HICKEY PARK,April2011.dta
-,-,U,199597,30apr2011,2011,4,30,1900,April,2011,Narcotics,182250,DRUGS-POSSESSION/COCAINE,Yes,No,No,1,4,35,200,MARTIN LUTHER KING,0,,,,April2011.dta
-,-,U,200674,12mar2011,2011,3,12,200,May,2011,Motor Vehicle Theft,71030,AUTO THEFT-PERM RETNT/JOY RIDE,Yes,No,No,1,0,0,25,BRENTWOOD,0,,,TARGET PARKING LOT,May2011.dta
586062.421818249,1011186.72932122,T,200872,28apr2011,2011,4,28,30,May,2011,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,No,No,Yes,1,3,20,1547,BROADWAY,0,BROADWAY,,,May2011.dta
-,-,U,201401,11may2011,2011,5,11,1945,May,2011,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,9,31,1616,CALIFORNIA AVE,0,CALIFORNIA,,,May2011.dta
-,-,U,201601,12may2011,2011,5,12,2320,May,2011,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,Yes,No,No,1,9,39,4054,MANCHESTER,0,,REHAB REAR PARKING LOT,,May2011.dta
-,-,U,201898,14may2011,2011,5,14,2247,May,2011,Other Offense,263299,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,Yes,No,No,1,7,48,731,HODIAMONT,0,,DELMAR METROLINK STATION,DELMAR METROLINK STATION,May2011.dta
-,-,U,202028,15may2011,2011,5,15,900,May,2011,Larceny,69702,LARCENY-ALL OTHER UNDER $500,Yes,No,No,1,9,59,919,NORTH JEFFERSON,0,NORTH JEFFERSON,,OCCURRED IN WASHINGTON DC LAW ENFORC,May2011.dta
-,-,U,202173,16may2011,2011,5,16,833,May,2011,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,1,16,4035,0SAGE,0,0SAGE,,,May2011.dta
-,-,U,202279,17may2011,2011,5,17,2050,May,2011,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,4,36,420,S 8TH ST,0,8TH,BUSCH STADIUM,,May2011.dta
-,-,U,202299,17may2011,2011,5,17,2328,May,2011,Narcotics,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,Yes,No,No,1,4,35,200,WASHIGNTON AVE,0,,,ARCH GROUNDS,May2011.dta
-,-,U,202373,18may2011,2011,5,18,1310,May,2011,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,36,1414,SPRUCE ST,0,,CIVIC CENTER PLATFORM,CIVIC CENTER METRO LINK PLATFORM,May2011.dta
-,-,U,203438,24may2011,2011,5,24,1630,May,2011,Larceny,67701,LARCENY-FROM BUILDING UNDER $500,Yes,No,No,1,9,38,1,BARNES JEWISH HOSIPT,0,,,,May2011.dta
-,-,U,204287,29may2011,2011,5,29,930,May,2011,Motor Vehicle Theft,71030,AUTO THEFT-PERM RETNT/JOY RIDE,Yes,No,No,1,2,82,1,WELLS DRIVE,0,GOVERNMENT,ST. LOUIS ZOO,SOUTHSIDE OF ST. LOUIS ZOO,May2011.dta
-,-,U,204583,30may2011,2011,5,30,2300,May,2011,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,6,74,711,GIMBIN,0,GIMBIN,,,May2011.dta
-,-,U,204902,04may2011,2011,5,4,515,May,2011,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,2,82,5961,I 64 WESTBOUND / HAM,0,,,,May2011.dta
-,-,U,205093,06may2011,2011,5,6,1300,May,2011,Narcotics,182130,DRUGS-POSSESSION/HEROIN,Yes,No,No,1,5,59,3500,COTTAGE AVE,0,COTTAGE,,,May2011.dta
-,-,U,205697,09may2011,2011,5,9,900,May,2011,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,3,26,2151,PENNSYLVANIA,0,,,,May2011.dta
566998.480585683,985826.582666494,T,205898,25may2011,2011,5,25,1200,June,2011,Homicide,10000,HOMICIDE,No,No,Yes,1,6,74,8517,BROADWAY,0,BROADWAY,,,June2011.dta
-,-,U,205984,30may2011,2011,5,30,2100,June,2011,Burglary,51212,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,No,No,Yes,1,9,37,614,CARDINAL,0,,LUCAS HEIGHTS APTS,,June2011.dta
-,-,U,206145,01jun2011,2011,6,1,2200,June,2011,Robbery,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,Yes,No,No,1,6,68,4400,REDBUD,0,JOSEPHINE BAKER,,,June2011.dta
-,-,U,207158,16jun2011,2011,6,16,1130,June,2011,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,4,64,930,N. 1ST,0,7TH,,,June2011.dta
-,-,U,207259,16jun2011,2011,6,16,2200,June,2011,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,6,72,5000,ROBIN,0,PENROSE,,,June2011.dta
-,-,U,207871,02jun2011,2011,6,2,1505,June,2011,Robbery,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,Yes,No,No,1,8,53,5001,SUBURBAN TRACKS,0,,,,June2011.dta
-,-,U,208338,22jun2011,2011,6,22,1052,June,2011,Larceny,69702,LARCENY-ALL OTHER UNDER $500,Yes,No,No,1,7,48,731,HODIAMONT,0,,DELMAR STATION,BUS WAITING AREA,June2011.dta
-,-,U,208481,22jun2011,2011,6,22,927,June,2011,Aggravated Assault,43011,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 1ST DEGREE,Yes,No,No,1,7,50,2202,HODIAMONT AVE,0,,,,June2011.dta
-,-,U,209424,28jun2011,2011,6,28,1950,June,2011,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,0,1414,SPRUCE,0,,CIVIC CENTER,CIVIC CENTER PLATFORM,June2011.dta
-,-,U,209607,29jun2011,2011,6,29,2125,June,2011,Liquor Laws,229999,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,Yes,No,No,1,4,36,300,18TH,0,18TH,UNION STATION,UNION STATION,June2011.dta
-,-,U,209873,30jun2011,2011,6,30,1852,June,2011,Liquor Laws,229999,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,Yes,No,No,1,0,0,2700,VICTOR,0,,FOX PARK,,June2011.dta
-,-,U,210164,05jun2011,2011,6,5,1730,June,2011,Motor Vehicle Theft,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,Yes,No,No,1,2,44,6700,I 64 WESTBOUND,0,CHEROKEE,,,June2011.dta
-,-,U,210177,05jun2011,2011,6,5,200,June,2011,Aggravated Assault,44015,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC,Yes,No,No,1,6,75,9200,RIVERVIEW BLVD,0,,,,June2011.dta
-,-,U,210199,05jun2011,2011,6,5,2110,June,2011,Narcotics,182400,DRUGS-POSSESSION/MARIJUANA,Yes,No,No,1,5,64,500,PALM STREET,0,,,N BROADWAY,June2011.dta
-,-,U,210287,06jun2011,2011,6,6,1041,June,2011,Aggravated Assault,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,Yes,No,No,1,1,80,220,LEONA DR,0,,,,June2011.dta
566578.872659273,1025462.21332712,T,210477,07jun2011,2011,6,7,1031,June,2011,Other Offense,266510,PUBLIC ORDER-TRESPASSING,Yes,No,No,1,7,38,5052,WEST MINISTER,0,WASHINGTON S-,,SOUTH ALLEY,June2011.dta
-,-,U,210794,09jun2011,2011,6,9,1025,June,2011,Homicide,10000,HOMICIDE,Yes,No,No,1,7,50,5750,NATURAL BRDG,0,NATURAL,MOBIL SERVICE STATION,,June2011.dta
-,-,U,211024,30apr2011,2011,4,30,1,July,2011,Arson,83000,ARSON-KNOWINGLY BURNING/SUCCESS,Yes,No,No,1,4,63,1010,HOWARD,0,,,,July2011.dta
-,-,U,211377,01jul2011,2011,7,1,1430,July,2011,Larceny,69702,LARCENY-ALL OTHER UNDER $500,Yes,No,No,1,4,36,1413,SPRUCE ST,0,MADISON,,METROLINK STATION,July2011.dta
-,-,U,211876,04jul2011,2011,7,4,2245,July,2011,Robbery,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,Yes,No,No,1,6,73,5931,WEST FLORISSANT,0,PARK,,,July2011.dta
-,-,U,211954,05jul2011,2011,7,5,1126,July,2011,Aggravated Assault,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,Yes,No,No,1,1,1,7100,PENNSYLVANIA@ QUINCY,0,PENNSYLVANIA@ QUINCY,,,July2011.dta
-,-,U,212173,06jul2011,2011,7,6,1615,July,2011,Narcotics,182130,DRUGS-POSSESSION/HEROIN,Yes,No,No,1,9,38,1,BARNES PLZ,0,,,,July2011.dta
-,-,U,212314,07jul2011,2011,7,7,1120,July,2011,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,36,1414,SPRUCE ST,0,,CIVIC CENTER METRO LINK,,July2011.dta
-,-,U,212690,09jul2011,2011,7,9,1601,July,2011,Disorderly Conduct,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,Yes,No,No,1,1,4,3800,CROSBY,0,,,,July2011.dta
-,-,U,212820,10jul2011,2011,7,10,1100,July,2011,Motor Vehicle Theft,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,Yes,No,No,1,2,8,6300,DONOVAN AVE,0,,,STREET,July2011.dta
-,-,U,212924,10jul2011,2011,7,10,2307,July,2011,Robbery,31112,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,Yes,No,No,1,2,44,6701,WEST PARK AVE,0,,,STREET,July2011.dta
-,-,U,213453,14jul2011,2011,7,14,800,July,2011,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,2,82,99,FOREST PARK - FAULKN,0,,FAULKNER DR NEAR JEFFERSON LAKE,@FOREST PARK - JEFFERSON LAKE ON FAU,July2011.dta
-,-,U,213621,15jul2011,2011,7,15,1000,July,2011,Disorderly Conduct,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,Yes,No,No,1,4,36,1413,SPRUCE ST,0,,CIVIC CENTER METRO LINK STATION,,July2011.dta
-,-,U,213975,17jul2011,2011,7,17,1900,July,2011,Motor Vehicle Theft,72130,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,Yes,No,No,1,4,34,700,LASALLE,0,CLARK,PARKING LOT,,July2011.dta
-,-,U,214619,22jul2011,2011,7,22,10,July,2011,Robbery,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,Yes,No,No,1,9,37,901,N THERESA AVE,0,FRANKLIN,BLUMEYER HOUSING COMPLEX,STREET,July2011.dta
-,-,U,214852,23jul2011,2011,7,23,1330,July,2011,Larceny,69702,LARCENY-ALL OTHER UNDER $500,Yes,No,No,1,4,36,1413,SPRUCE,0,,EUCLID PLATFORM,CIVIC CENTER/ EUCLID PLATFORM,July2011.dta
-,-,U,215545,27jul2011,2011,7,27,2031,July,2011,Other Offense,266510,PUBLIC ORDER-TRESPASSING,Yes,No,No,1,4,36,420,S 8TH ST,0,8TH,BUSCH STADIUM,BALL PARK,July2011.dta
-,-,U,215818,29jul2011,2011,7,29,2025,July,2011,Other Offense,266510,PUBLIC ORDER-TRESPASSING,Yes,No,No,1,4,36,420,S. 8TH ST,0,,BUSCH STADIUM,,July2011.dta
-,-,U,215932,30jul2011,2011,7,30,1555,July,2011,Other Offense,266510,PUBLIC ORDER-TRESPASSING,Yes,No,No,1,4,36,420,S 8TH ST,0,8TH,,,July2011.dta
-,-,U,216063,31jul2011,2011,7,31,2000,July,2011,Other Offense,266510,PUBLIC ORDER-TRESPASSING,Yes,No,No,1,4,36,420,S 8TH ST,0,8TH,,,July2011.dta
-,-,U,216080,31jul2011,2011,7,31,2131,July,2011,Disorderly Conduct,241500,DISORDERLY CONDUCT-PEACE DSTRB/SPORTS EVNT,Yes,No,No,1,4,36,420,S 8TH ST,0,8TH,,,July2011.dta
-,-,U,216292,17jul2011,2011,7,17,2145,August,2011,Disorderly Conduct,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,Yes,No,No,1,4,36,420,S 8TH ST,0,8TH,BUSCH STADIUM,U-2 CONCERT,August2011.dta
-,-,U,216309,20jul2011,2011,7,20,300,August,2011,Larceny,69602,"LARCENY-ALL OTHER $500 - $24,999",No,No,Yes,1,4,36,300,15TH,0,OLIVE,,,August2011.dta
-,-,U,216331,22jul2011,2011,7,22,1300,August,2011,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,6,76,5936,WEST FLORISSANT AVE,0,WEST FLORISSANT,STREET,,August2011.dta
-,-,U,216626,01aug2011,2011,8,1,1900,August,2011,Narcotics,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,Yes,No,No,1,5,59,2653,N. GRAND,0,N. GRAND,,,August2011.dta
-,-,U,216799,02aug2011,2011,8,2,2332,August,2011,Narcotics,182400,DRUGS-POSSESSION/MARIJUANA,Yes,No,No,1,3,30,3200,GRAVOIS RD,0,,,,August2011.dta
-,-,U,216845,03aug2011,2011,8,3,900,August,2011,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,1,1,5500,S. COMPTON,0,BATES AND S. COMPTON,,,August2011.dta
-,-,U,216853,03aug2011,2011,8,3,1028,August,2011,Narcotics,182130,DRUGS-POSSESSION/HEROIN,Yes,No,No,1,1,16,8560,S GRAND BLVD,0,,CONOCO GAS STATION,,August2011.dta
-,-,U,218603,14aug2011,2011,8,14,1530,August,2011,Burglary,51130,BURGLARY-RESIDENCE/DAY/ATT FORCE ENTRY,Yes,No,No,1,3,27,3209,THURMAN AVE,0,BOTANICAL,,,August2011.dta
-,-,U,218884,16aug2011,2011,8,16,1445,August,2011,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,4,36,1414,SPRUCE ST,0,,,CIVIC CENTER BUS TRANSFER,August2011.dta
-,-,U,220047,24aug2011,2011,8,24,1248,August,2011,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,7,78,5470,DR. MARTIN LUTHER KI,0,DR. MARTIN LUTHER KI,,,August2011.dta
-,-,U,220529,27aug2011,2011,8,27,1940,August,2011,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,36,300,S. 18TH,0,S. 18TH,UNION STATION,UNION STATION,August2011.dta
-,-,U,220553,27aug2011,2011,8,27,2230,August,2011,Other Assaults,91123,SIMPLE ASSAULT-CHILD/NO INJURY,Yes,No,No,1,1,16,4000,VIRGINIA AVE,0,,,,August2011.dta
-,-,U,221043,31aug2011,2011,8,31,2311,August,2011,Aggravated Assault,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,Yes,No,No,1,5,64,3811,N 19TH ST,0,,STREET,,August2011.dta
-,-,U,221236,18aug2011,2011,8,18,1701,September,2011,Aggravated Assault,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,Yes,No,No,1,7,78,5801,MINERVA,0,SHAWMUT,,,September2011.dta
-,-,U,221244,19aug2011,2011,8,19,2300,September,2011,Motor Vehicle Theft,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,Yes,No,No,1,3,27,2000,KLEMM,0,,TOWER GROVE SOUTH,,September2011.dta
-,-,U,221270,22aug2011,2011,8,22,1530,September,2011,Larceny,69602,"LARCENY-ALL OTHER $500 - $24,999",No,No,Yes,1,4,63,1628,14TH,0,14TH,,: REAR APT,September2011.dta
-,-,U,221690,02sep2011,2011,9,2,2145,September,2011,Disorderly Conduct,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,Yes,No,No,1,4,36,420,S 8TH ST,0,8TH,BUSCH STADIUM,,September2011.dta
-,-,U,221691,02sep2011,2011,9,2,2154,September,2011,Disorderly Conduct,241500,DISORDERLY CONDUCT-PEACE DSTRB/SPORTS EVNT,Yes,No,No,1,4,35,420,SOUTH 8TH,0,8TH,BUSCH STADIUM,,September2011.dta
-,-,U,221759,03sep2011,2011,9,3,835,September,2011,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,2,82,100,FOREST PARK,0,,CONFEDERATE DR,@FOREST PARK,September2011.dta
-,-,U,222538,09sep2011,2011,9,9,830,September,2011,Narcotics,182130,DRUGS-POSSESSION/HEROIN,Yes,No,No,1,1,16,3966,KEOKUK ST 1ST FL,0,KEOKUK,,,September2011.dta
-,-,U,222555,09sep2011,2011,9,9,1137,September,2011,Narcotics,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,Yes,No,No,1,1,2,400,STEINS ST / VIRGINIA,0,,,,September2011.dta
-,-,U,222973,12sep2011,2011,9,12,920,September,2011,Other Assaults,91114,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",Yes,No,No,1,4,36,1414,SPRUCE,0,SPRUCE,CIVIC CENTER,,September2011.dta
-,-,U,222975,12sep2011,2011,9,12,920,September,2011,Other Assaults,91114,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",Yes,No,No,1,4,36,1414,SPRUCE,0,SPRUCE,CIVIC CENTER,,September2011.dta
-,-,U,223030,12sep2011,2011,9,12,1730,September,2011,Other Assaults,91123,SIMPLE ASSAULT-CHILD/NO INJURY,Yes,No,No,1,3,25,3230,HARTFORD SAINT LOUIS,0,HARTFORD SAINT LOUIS,TOWER GROVE SOUTH,ROOSEVELT HIGH SCHOOL,September2011.dta
-,-,U,225002,26sep2011,2011,9,26,2115,September,2011,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,7,52,2600,NORWOOD AVE,0,KINGSHIGHWAY,COVENANT HOUSE,,September2011.dta
-,-,U,225102,27sep2011,2011,9,27,1900,September,2011,Robbery,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,Yes,No,No,1,6,73,6315,W. FLORISSANT,0,,,,September2011.dta
-,-,U,225372,29sep2011,2011,9,29,1911,September,2011,Narcotics,182130,DRUGS-POSSESSION/HEROIN,Yes,No,No,1,5,66,5300,BLAIR AVE,0,,,,September2011.dta
-,-,U,225379,29sep2011,2011,9,29,2000,September,2011,Narcotics,182400,DRUGS-POSSESSION/MARIJUANA,Yes,No,No,1,4,35,1100,N 3RD ST,0,N. 13TH,,,September2011.dta
-,-,U,225454,30sep2011,2011,9,30,1630,September,2011,Other Assaults,91114,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",Yes,No,No,1,9,37,30,VANDEVENTER,0,,,,September2011.dta
-,-,U,225486,01dec2010,2010,12,1,922,September,2011,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,2,41,1110,HIGHLANDS PLZ,0,HIGHLANDS,BJC MEDICAL GROUP,,September2011.dta
-,-,U,225677,16sep2011,2011,9,16,1530,October,2011,Larceny,69602,"LARCENY-ALL OTHER $500 - $24,999",No,No,Yes,1,3,20,1200,WHARF,0,,,,October2011.dta
-,-,U,225685,17sep2011,2011,9,17,2200,October,2011,Larceny,64601,"LARCENY-FROM MTR VEH $500 - $24,999",No,No,Yes,1,9,77,2945,OLIVE,0,OLIVE,,,October2011.dta
588850.99239435,1015740.66691364,T,225713,21sep2011,2011,9,21,845,October,2011,Robbery,31422,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/ATTEMPT,No,No,Yes,1,4,35,300,4TH,0,,,,October2011.dta
-,-,U,225749,24sep2011,2011,9,24,300,October,2011,Motor Vehicle Theft,71030,AUTO THEFT-PERM RETNT/JOY RIDE,No,No,Yes,1,3,25,3186,GRAND,0,GRAND,,PARKING LOT,October2011.dta
-,-,U,226160,02oct2011,2011,10,2,2100,October,2011,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,7,48,1021,N SKINKER BLVD,0,,,,October2011.dta
-,-,U,226684,06oct2011,2011,10,6,2001,October,2011,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,36,1414,SPRUCE ST,0,,,CIVIC CENTER METRO LINK PLATFORM,October2011.dta
-,-,U,226777,07oct2011,2011,10,7,1440,October,2011,Other Assaults,91123,SIMPLE ASSAULT-CHILD/NO INJURY,Yes,No,No,1,5,60,3501,PARNELL,0,,,,October2011.dta
-,-,U,226844,07oct2011,2011,10,7,2200,October,2011,Arson,83000,ARSON-KNOWINGLY BURNING/SUCCESS,Yes,No,No,1,6,0,8620,VERONICA,0,,,,October2011.dta
-,-,U,227214,10oct2011,2011,10,10,1757,October,2011,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,5,0,2000,EMILY,0,,,,October2011.dta
-,-,U,227881,15oct2011,2011,10,15,1101,October,2011,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,36,1413,SPRUCE ST,0,SPRUCE,CIVIC CENTER METRO LINK PLATFORM,METRO LINK AGENCY,October2011.dta
-,-,U,228499,20oct2011,2011,10,20,1100,October,2011,Liquor Laws,229999,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,Yes,No,No,1,4,36,1414,SPRUCE ST,0,,METRO LINK,CIVIC CENTER METRO PLATFORM,October2011.dta
-,-,U,229333,26oct2011,2011,10,26,730,October,2011,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,6,74,8600,RIVERVIEW DR,0,,BUS STATION,,October2011.dta
-,-,U,229760,29oct2011,2011,10,29,400,October,2011,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,16,3800,PENNSYLVANIA,0,PENNSYLVANIA,,,October2011.dta
-,-,U,229958,30oct2011,2011,10,30,1710,October,2011,Larceny,69703,LARCENY-ALL OTH/FRM PRSN/UNDER $500,Yes,No,No,1,4,36,1413,SPRUCE ST,0,SPRUCE,CIVIC CENTER METROLINK STATION,CIVIC CENTER METROLINK STATION,October2011.dta
566998.480585683,985826.582666494,T,230136,25may2011,2011,5,25,1200,November,2011,Aggravated Assault,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,Yes,No,No,1,6,74,8517,BROADWAY,0,BROADWAY,,,November2011.dta
-,-,U,230211,24sep2011,2011,9,24,2224,November,2011,Homicide,10000,HOMICIDE,No,No,Yes,1,1,1,100,ELWOOD,0,,SR. MARIE CHARLES PARK,,November2011.dta
-,-,U,230245,07oct2011,2011,10,7,800,November,2011,Sexual Assault,21000,RAPE -- FORCIBLE,No,No,Yes,1,7,50,5400,MAFFITT,0,MAFFITT,,,November2011.dta
588568.933594696,1016040.62223282,T,230252,07oct2011,2011,10,7,2000,November,2011,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,4,35,200,BROADWAY,0,,,,November2011.dta
573379.148277428,1003606.57991822,T,230267,12oct2011,2011,10,12,1922,November,2011,Driving Under Influence,211000,DUI-DRVING WHILE INTOXICATED,No,No,Yes,1,5,67,3710,GRAND,0,,MOBLIE GAS STATION,MOBLIE GAS STATION,November2011.dta
-,-,U,230316,22oct2011,2011,10,22,111,November,2011,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,4,35,200,LACLEDES LANDING BLV,0,,,,November2011.dta
-,-,U,230909,04nov2011,2011,11,4,1200,November,2011,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,9,77,650,JOSEPHINE BAKER AVE,0,,,,November2011.dta
-,-,U,232821,18nov2011,2011,11,18,1,November,2011,Motor Vehicle Theft,71030,AUTO THEFT-PERM RETNT/JOY RIDE,Yes,No,No,1,3,15,3998,S. KINGSHIGHWAY,0,,,,November2011.dta
-,-,U,234393,01oct2011,2011,10,1,100,December,2011,Weapons,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,Yes,No,No,1,4,64,700,LEONARD K SULLIVAN,0,LEONARD K SULLIVAN,,,December2011.dta
585886.679765325,1010938.18596072,T,234488,10nov2011,2011,11,10,145,December,2011,Motor Vehicle Theft,71030,AUTO THEFT-PERM RETNT/JOY RIDE,No,No,Yes,1,3,20,1611,BROADWAY,0,,,,December2011.dta
-,-,U,234525,15nov2011,2011,11,15,2216,December,2011,Driving Under Influence,212000,DUI-DRVING UNDR INFLUNC ALC/DRUGS,No,No,Yes,1,7,50,5300,SAINT LOUIS,0,,,,December2011.dta
-,-,U,234644,29nov2011,2011,11,29,930,December,2011,Larceny,69602,"LARCENY-ALL OTHER $500 - $24,999",Yes,No,No,1,5,59,3800,HEBERT ST,0,,,,December2011.dta
-,-,U,234813,01dec2011,2011,12,1,2100,December,2011,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,2,45,6340,SOUTHWOOD AVE,0,SOUTHWOOD,,ON STREET,December2011.dta
-,-,U,234911,02dec2011,2011,12,2,1430,December,2011,Narcotics,182130,DRUGS-POSSESSION/HEROIN,Yes,No,No,1,5,67,4044,N. GRAND,0,N. GRAND,,,December2011.dta
-,-,U,235165,04dec2011,2011,12,4,730,December,2011,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,Yes,No,No,1,2,82,98,FOREST PARK AVE,0,FINE ARTS,,@ WORLDS FAIR PAVILLION,December2011.dta
-,-,U,235458,06dec2011,2011,12,6,1645,December,2011,Narcotics,182400,DRUGS-POSSESSION/MARIJUANA,Yes,No,No,1,4,36,1413,SPRUCE,0,SPRUCE,CIVIC CENTER,METROLINK/ BUS STATION,December2011.dta
-,-,U,236214,13dec2011,2011,12,13,1015,December,2011,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,36,300,S 18TH,0,18TH,UNION STATION,METROLINK PLATFORM,December2011.dta
-,-,U,236354,14dec2011,2011,12,14,1430,December,2011,Liquor Laws,229999,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,Yes,No,No,1,4,36,1414,SPRUCE,0,,METRO,@METROLINK - CIVIC CENTER,December2011.dta
