xcoord,ycoord,objectid_1,id,dateOccurred,yearOccurred,monthOccurred,dayOccurred,timeOccurred,month,year,ucr,crime,description,newCrime,unfounded,adjustment,count,district,neighborhood,ileadsaddress,ileadsstreet,cadaddress,cadstreet,locationName,locationComment,_source
894861.415320661,997258.814277738,1208,174861,01jun2010,2010,6,1,100,11,2010,6,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,0,1,1,1,17,4626,MINNESOTA,0,MINNESOTA,,: A,November2010.dta
909543.350195579,1018467.93819799,1209,174875,18jul2010,2010,7,18,330,11,2010,24,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,0,0,1,1,4,35,405,WASHINGTON,0,WASHINGTON,MISSOURI ATHLETIC CLUB,,November2010.dta
908605.220510162,1021685.72178865,1210,174904,15aug2010,2010,8,15,2120,11,2010,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,4,62,925,MANHATTAN PL,0,MANHATTAN,COCHRAN HOUSING COMPLEX,,November2010.dta
887329.434321661,1021167.69296907,1212,174937,03sep2010,2010,9,3,1,11,2010,4,43023,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 3RD DEGREE,0,0,1,1,9,38,1,CHILDRENS,0,KINGSHIGHWAY,CHILDREN`S HOSPITAL,,November2010.dta
898675.410973497,1029523.37343615,1213,174966,21sep2010,2010,9,21,1300,11,2010,26,264100,HEALTH-SANITATION VIOL,1,0,0,1,0,8,3904,SULLIVAN,0,SULLIVAN,,,November2010.dta
888014.477570996,1002999.00916216,1214,174993,03oct2010,2010,10,3,715,11,2010,5,51111,BURGLARY-RESIDENCE/DAY/FORCE ENT/OCCUPIED,0,0,1,1,1,5,4323,JESSICA,0,JESSICA,,RESIDENCE,November2010.dta
894263.188826829,993597.82356824,1216,175001,06oct2010,2010,10,6,2230,11,2010,6,67701,LARCENY-FROM BUILDING UNDER $500,0,0,1,1,1,1,5500,BROADWAY,0,BROADWAY,RIVERVIEW SKILLED NURSING,,November2010.dta
887497.098028328,1026337.07108174,1219,175014,11oct2010,2010,10,11,2000,11,2010,6,66701,LARCENY-BICYCLES UNDER $500,0,0,1,1,7,51,5025,DELMAR,0,,BURGER KING,,November2010.dta
894087.523495745,995385.2251771539,1220,175017,12oct2010,2010,10,12,900,11,2010,6,69711,LARCENY-ALL OTHER UNDER $500  /ATTEMPT,0,0,1,1,1,17,5117,MINNESOTA,0,MINNESOTA,,,November2010.dta
888963.248311244,1004504.23351391,1221,175020,12oct2010,2010,10,12,1300,11,2010,4,44013,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",0,0,1,1,3,15,4161,BECK,0,BECK,,,November2010.dta
883668.085017078,1030331.44826357,1222,175023,12oct2010,2010,10,12,2100,11,2010,5,51312,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,0,0,1,1,7,48,5536,ETZEL,0,ETZEL,,,November2010.dta
909635.800798077,1017698.50600982,1223,175028,13oct2010,2010,10,13,1850,11,2010,7,73340,AUTO THEFT-MTRCYCLE/PERM RETNT/ATTEMPT,0,0,1,1,4,35,330,4TH,0,4TH,MANSION HOUSE GARAGE,,November2010.dta
907538.980188578,1016258.72936182,1224,175035,15oct2010,2010,10,15,1935,11,2010,6,64601,"LARCENY-FROM MTR VEH $500 - $24,999",0,0,1,1,4,35,100,9TH,0,,STADIUM WEST GARAGE,,November2010.dta
900328.117969912,1055412.46667099,1225,175037,16oct2010,2010,10,16,700,11,2010,7,72140,AUTO THEFT-TRUCK/PERM RETNT/ATTEMPT,1,0,0,1,6,75,9215,RIVERVIEW,0,RIVERVIEW,,: UNLIMTED SERVICES: SUIT 125,November2010.dta
880785.083237164,1017264.12203607,1226,175041,17oct2010,2010,10,17,320,11,2010,4,44013,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",0,0,1,1,2,42,1253,HAMPTON,0,,STEAK-N-SHAKE,,November2010.dta
880785.083237164,1017264.12203607,1227,175042,17oct2010,2010,10,17,320,11,2010,9,91113,SIMPLE ASSAULT-ADULT/NO INJURY,1,0,0,1,2,42,1253,HAMPTON,0,,STEAK-N-SHAKE,,November2010.dta
897060.514268912,1020740.81619816,1228,175047,18oct2010,2010,10,18,1415,11,2010,12,121000,EMBEZZLEMENT-VALUE OVER $150,1,0,0,1,9,37,20,N GRAND,0,N. GRAND,BARNES AND NOBLE,BUSCH STUDENT CENTER/ST. LOUIS UNIVE,November2010.dta
898184.61208633,1052987.83405307,1229,175049,19oct2010,2010,10,19,1004,11,2010,4,42016,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,0,0,1,1,6,74,8852,LOWELL,0,LOWELL,,,November2010.dta
891598.200062327,1039962.77775416,1230,175071,21oct2010,2010,10,21,1804,11,2010,4,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1,0,0,1,6,71,4909,UNION,0,,,,November2010.dta
890356.747164663,1049389.52071165,1232,175081,22oct2010,2010,10,22,2300,11,2010,6,67701,LARCENY-FROM BUILDING UNDER $500,0,0,1,1,6,73,5951,GOODFELLOW,0,GOODFELLOW,,,November2010.dta
906588.779004995,1016244.41705449,1234,175097,25oct2010,2010,10,25,1800,11,2010,6,69602,"LARCENY-ALL OTHER $500 - $24,999",0,0,1,1,4,35,1023,SPRUCE,0,SPRUCE,MERCURY BAR PATIO,,November2010.dta
898359.458849497,1014293.1391329,1235,175114,27oct2010,2010,10,27,1100,11,2010,26,263120,OBSTRUCT GOVRN OP-FALSE REPORT,0,0,1,1,9,31,2900,PARK,0,PARK,SIDEWALK,FRONT OF VICTIMS RESIDENCE,November2010.dta
888864.603823494,1022291.22812358,1236,175116,27oct2010,2010,10,27,1700,11,2010,6,68711,LARCENY-FROM COIN MACH UNDER $500  /ATTEMPT,0,0,1,1,9,38,4530,WEST PINE,0,WEST PINE,PARKWAY PLACE,,November2010.dta
900534.581139661,1033167.84514982,1237,175129,28oct2010,2010,10,28,2332,11,2010,4,41014,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,0,0,1,1,5,67,4244,COLLEGE,0,COLLEGE,,,November2010.dta
901293.32830983,1033493.04266216,1238,175130,29oct2009,2009,10,29,244,11,2010,1,10000,HOMICIDE,0,0,1,1,5,67,4343,DE SOTO,0,DE SOTO,,BACKYARD,November2010.dta
885455.847189579,1001494.20016391,1239,175552,03nov2010,2010,11,3,1418,11,2010,11,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,1,0,0,1,1,5,4465,WALLACE AVE,0,WALLACE,,,November2010.dta
900820.454583663,1006304.28175107,1240,175611,03nov2010,2010,11,3,2030,11,2010,6,69702,LARCENY-ALL OTHER UNDER $500,1,0,0,1,3,22,1900,ARSENAL,0,ARSENAL & LEMP,BENTON PARK CAFE & COFFEE BAR,,November2010.dta
908529.058588997,1021397.47761449,1241,175694,04nov2010,2010,11,4,1420,11,2010,9,91113,SIMPLE ASSAULT-ADULT/NO INJURY,1,0,0,1,4,62,908,MANHATTAN PL,0,9TH,,COCHRAN,November2010.dta
908529.058588997,1021397.47761449,1242,175695,04nov2010,2010,11,4,1420,11,2010,9,91113,SIMPLE ASSAULT-ADULT/NO INJURY,1,0,0,1,4,62,908,MANHATTAN PL,0,9TH,,COCHRAN,November2010.dta
879175.68750583,1004841.51696007,1243,175983,06nov2010,2010,11,6,1339,11,2010,6,63701,LARCENY-SHOPLIFT UNDER $500,1,0,0,1,2,7,4200,HAMPTON,0,,,@HAMPTON VILLAGE # 50,November2010.dta
903538.606955744,1019571.51669949,1244,176070,07nov2010,2010,11,7,200,11,2010,24,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1,0,0,1,4,36,2005,LOCUST,0,LOCUST,,,November2010.dta
898457.693561163,1008332.6687704,1245,176268,08nov2010,2010,11,8,1400,11,2010,26,264100,HEALTH-SANITATION VIOL,1,0,0,1,3,30,2845,OHIO,0,OHIO,,,November2010.dta
898466.330354914,1008501.52407574,1246,176274,08nov2010,2010,11,8,1500,11,2010,26,264100,HEALTH-SANITATION VIOL,1,0,0,1,3,30,2829,OHIO AVE,0,OHIO,,,November2010.dta
887042.622887414,1034210.42771032,1248,177563,17nov2008,2008,11,17,1640,11,2010,24,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,0,0,1,1,7,50,2740,ARLINGTON,0,,,SINGLE FAMILY RESIDENCE,November2010.dta
888546.342648994,1025092.63360999,1252,178041,20nov2010,2010,11,20,919,11,2010,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,9,39,410,S EUCLID,0,,410 S EUCLID AVE,METROLINK - CENTRAL WEST END PLATFOR,November2010.dta
888628.176802911,1019338.24879332,1254,178439,22nov2010,2010,11,22,1745,11,2010,6,64701,LARCENY-FROM MTR VEH UNDER $500,1,0,0,1,9,39,4500,CLAYTON RD,0,19TH,,,November2010.dta
909507.162603911,1018196.52010565,1255,178592,23nov2010,2010,11,23,2030,11,2010,18,182130,DRUGS-POSSESSION/HEROIN,1,0,0,1,4,35,400,WASHINGTON,0,WASHINGTON,,,November2010.dta
905075.837805163,1016405.62178458,1257,178946,27nov2010,2010,11,27,1404,11,2010,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,36,1400,SPRUCE ST,0,,CIVIC CENTER METROLINK STATION,CIVIC CENTER METROLINK STATION,November2010.dta
905075.837805163,1016405.62178458,1259,179094,28nov2010,2010,11,28,1228,11,2010,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,4,36,1400,SPRUCE,0,SPRUCE,METRO,METROLINK PLATFORM,November2010.dta
891322.236703496,1035349.22726999,1260,179235,29nov2010,2010,11,29,1000,11,2010,18,185000,DRUGS-OBTAIN BY FRAUD/FORGERY,1,0,0,1,6,0,3720,N. KINGSHIGHWAY,0,N. KINGSHIGHWAY,WALGREENS,PHARMACY,November2010.dta
899361.06445783,1026965.26208257,1262,179443,31jan2010,2010,1,31,201,12,2010,4,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,0,1,1,5,59,2543,GRAND,0,,,,December2010.dta
889841.122211661,1040712.50263266,1263,179446,10mar2010,2010,3,10,2100,12,2010,4,44013,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",0,0,1,1,6,72,4533,DAVISON,0,DAVISON,,,December2010.dta
885308.001684744,1029901.87661616,1264,179452,22jul2010,2010,7,22,1750,12,2010,10,103000,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,0,0,1,1,7,78,1301,UNION,0,UNION,PETE`S SUR SAVE MARKET,,December2010.dta
900550.831107162,1035562.28097774,1265,179455,01aug2010,2010,8,1,1730,12,2010,14,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1,0,0,1,5,68,2037,FAIR AVE,0,FAIR,,,December2010.dta
904017.543005746,1013921.46730407,1266,179474,18sep2010,2010,9,18,2236,12,2010,4,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1,0,0,1,4,33,1434,KEALTY,0,KEALTY,PEABODY,,December2010.dta
893155.014862079,1015045.48539724,1267,179476,19sep2010,2010,9,19,1,12,2010,26,263120,OBSTRUCT GOVRN OP-FALSE REPORT,0,0,1,1,9,28,1509,39TH,0,,,,December2010.dta
902061.297246329,1020995.41608266,1270,179515,29oct2010,2010,10,29,1035,12,2010,10,103000,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,1,0,0,1,9,59,2601,DELMAR BLVD,0,DELMAR,,,December2010.dta
873836.136177078,1004880.83446674,1271,179529,03nov2010,2010,11,3,2100,12,2010,7,71030,AUTO THEFT-PERM RETNT/JOY RIDE,0,0,1,1,2,9,4304,MCCAUSLAND,0,MCCAUSLAND,,,December2010.dta
904711.971078828,1024526.94248416,1272,179533,05nov2010,2010,11,5,2000,12,2010,6,67701,LARCENY-FROM BUILDING UNDER $500,0,0,1,1,4,60,1824,20TH,0,20TH,,RESIDENCE,December2010.dta
893207.556095578,997368.595226154,1273,179541,08nov2010,2010,11,8,730,12,2010,5,51112,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,0,0,1,1,1,16,3331,ITASKA,0,ITASKA,,,December2010.dta
885657.634187579,1034074.00081782,1274,179542,08nov2010,2010,11,8,1020,12,2010,4,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,0,0,1,1,7,50,5511,WABADA,0,WABADA,LANGSTON MIDDLE SCHOOL,,December2010.dta
884243.552041996,1031986.5958719,1275,179548,09nov2010,2010,11,9,1850,12,2010,4,43026,ASSLT-AGGRAV-OTH-WPN-3RD-CHILD-DOMESTIC,1,0,0,1,7,78,1429,BURD,0,BURD,,,December2010.dta
884243.552041996,1031986.5958719,1276,179549,09nov2010,2010,11,9,1850,12,2010,4,43026,ASSLT-AGGRAV-OTH-WPN-3RD-CHILD-DOMESTIC,1,0,0,1,7,78,1429,BURD,0,BURD,,,December2010.dta
893137.57690483,1038922.63219666,1278,179573,16nov2010,2010,11,16,2305,12,2010,8,83000,ARSON-KNOWINGLY BURNING/SUCCESS,0,0,1,1,6,71,4544,KINGSHIGHWAY,0,KINGSHIGHWAY,,,December2010.dta
894691.210936662,1032588.76034999,1279,179575,17nov2010,2010,11,17,1014,12,2010,4,43026,ASSLT-AGGRAV-OTH-WPN-3RD-CHILD-DOMESTIC,0,0,1,1,8,56,4452,LEXINGTON,0,LEXINGTON,,RESIDENCE,December2010.dta
897267.111624744,1035753.15100282,1280,179578,17nov2010,2010,11,17,1600,12,2010,3,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,0,0,1,1,6,68,4500,POPE,0,POPE,,,December2010.dta
881006.568686578,1031269.34763449,1281,179597,22nov2010,2010,11,22,700,12,2010,5,51112,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,0,0,1,1,7,48,5873,PLYMOUTH,0,PLYMOUTH,,: APT A,December2010.dta
888053.252099745,1022026.18534657,1282,179604,22nov2010,2010,11,22,2200,12,2010,6,65701,LARCENY-MTR VEH PARTS UNDER $500,1,0,0,1,9,38,4900,LACLEDE AVE,0,,,,December2010.dta
891177.117243078,1001679.6978244,1283,179629,25nov2010,2010,11,25,1000,12,2010,6,64601,"LARCENY-FROM MTR VEH $500 - $24,999",0,0,1,1,1,16,3900,MERAMEC,0,MERAMEC,,,December2010.dta
887010.867373496,1013726.99361166,1284,179653,27nov2010,2010,11,27,1600,12,2010,6,64601,"LARCENY-FROM MTR VEH $500 - $24,999",0,0,1,1,3,13,4652,SHAW,0,SHAW,O CONNELL`S PUB,,December2010.dta
900550.831107162,1035562.28097774,1285,179655,27nov2010,2010,11,27,1900,12,2010,14,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1,0,0,1,5,68,2037,E FAIR AVE,0,FAIR,,,December2010.dta
900807.805658828,1004780.47574357,1286,179667,29nov2010,2010,11,29,800,12,2010,11,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,1,0,0,1,3,22,1801,CHEROKEE ST,0,CHEROKEE,,,December2010.dta
886163.296562079,999853.324180573,1287,179668,29nov2010,2010,11,29,900,12,2010,26,264100,HEALTH-SANITATION VIOL,1,0,0,1,1,5,5236,GRAVOIS AVE,0,GRAVOIS,,,December2010.dta
897925.591278911,1015506.23053874,1289,180031,03dec2010,2010,12,3,1100,12,2010,6,67701,LARCENY-FROM BUILDING UNDER $500,1,0,0,1,9,31,3024,HICKORY,0,HICKORY,L OUVERTURE,,December2010.dta
884934.90433383,1004401.33476957,1291,180753,08dec2010,2010,12,8,1240,12,2010,10,103000,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,1,0,0,1,2,14,3825,S KINGSHIGHWAY BLVD,0,KINGSHIGHWAY,,,December2010.dta
887504.054379247,1036646.98714165,1293,180898,09dec2010,2010,12,9,1536,12,2010,7,72113,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,1,0,0,1,7,50,3424,BELT AVE,0,BELT,REAR YARD,,December2010.dta
878092.960012496,1028564.48296549,1295,181103,10dec2010,2010,12,10,2200,12,2010,6,65701,LARCENY-MTR VEH PARTS UNDER $500,1,0,0,1,7,48,700,ROSEDALE,0,,METROLINK PARKING LOT,,December2010.dta
898570.052260328,1014259.52141799,1296,181454,14dec2010,2010,12,14,700,12,2010,11,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,1,0,0,1,9,31,2818,PARK AVE,0,PARK,,,December2010.dta
905665.28741366,1018714.01939874,1298,181857,17dec2010,2010,12,17,1330,12,2010,24,241300,DISORDERLY CONDUCT-PEACE DSTRB/SCHOOL,1,0,0,1,4,36,310,N 15TH ST,0,15TH,CONFLUENCE ACADEMY HIGHSCHOOL,,December2010.dta
896600.23172491,1019159.6156204,1300,182818,24dec2010,2010,12,24,109,12,2010,21,211000,DUI-DRVING WHILE INTOXICATED,1,0,0,1,9,37,300,SOUTH GRAND,0,GRAND,,,December2010.dta
888041.130732913,1022509.84973357,1301,183049,26dec2010,2010,12,26,2050,12,2010,6,66601,"LARCENY-BICYCLES $500 - $24,999",1,0,0,1,9,38,25,EUCLID,0,,,,December2010.dta
898801.640379827,1005035.11729465,1303,183273,28dec2010,2010,12,28,1749,12,2010,26,264100,HEALTH-SANITATION VIOL,1,0,0,1,3,18,3356,S JEFFERSON AVE,0,JEFFERSON,,,December2010.dta
896007.72175508,1018135.01826016,1304,183538,30dec2010,2010,12,30,1830,12,2010,9,91113,SIMPLE ASSAULT-ADULT/NO INJURY,1,0,0,1,9,37,3560,SCOTT AVE,0,,METRO,METROLINK @ GRAND STATION,December2010.dta
910447.289004497,1019432.67773832,1306,183750,01jan2011,2011,1,1,300,1,2011,4,42011,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,1,0,0,1,4,35,900,NORTH 2ND ST,0,NORTH 2ND,,,January2011.dta
902867.159151662,1030844.60898265,1307,185130,12jan2011,2011,1,12,1230,1,2011,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,5,67,4130,GROVE ST,0,GROVE,,,January2011.dta
908425.911485579,1026316.96383849,1308,185223,13jan2011,2011,1,13,800,1,2011,6,65701,LARCENY-MTR VEH PARTS UNDER $500,1,0,0,1,3,0,2600,S 9TH,0,BUSH,,A-B PARKING LOT T,January2011.dta
908300.727680828,1018263.07869957,1309,185237,13jan2011,2011,1,13,1110,1,2011,10,101000,FORGERY,1,0,0,1,4,35,721,LOCUST ST,0,LOCUST,US BANK,,January2011.dta
900615.526187744,1033615.45416274,1310,185348,14jan2011,2011,1,14,839,1,2011,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,5,67,4325,COLLEGE AVE,0,COLLEGE,,,January2011.dta
904372.671560578,1009956.50968282,1312,185767,16jan2011,2011,1,16,2230,1,2011,6,65701,LARCENY-MTR VEH PARTS UNDER $500,1,0,0,1,3,21,2025,S. 9TH ST,0,S. 9TH,,,January2011.dta
900817.916530997,1029032.93511257,1313,185866,17jan2011,2011,1,17,1900,1,2011,14,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1,0,0,1,5,59,3500,NORTH GRAND,0,CHESTNUT,,,January2011.dta
907480.172235329,1018735.31463174,1314,185890,17jan2011,2011,1,17,2115,1,2011,6,64701,LARCENY-FROM MTR VEH UNDER $500,1,0,0,1,4,35,1000,WASHINGTON AVE,0,& WASHINGTON,,,January2011.dta
888546.342648994,1025092.63360999,1315,185989,18jan2011,2011,1,18,1345,1,2011,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,9,38,410,SO EUCLID,0,EUCLID,CWE PLATFORM,CENTRAL WESTEND METO LINK PLATFORM,January2011.dta
888546.342648994,1025092.63360999,1316,186058,18jan2011,2011,1,18,2230,1,2011,26,263299,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,1,0,0,1,9,38,410,S. EUCLID,0,,,METRO BUS IN BUS TURN AROUND,January2011.dta
904128.861024577,1010209.39008258,1317,186082,19jan2011,2011,1,19,210,1,2011,26,264100,HEALTH-SANITATION VIOL,1,0,0,1,3,21,1000,ALLEN AVE,0,ALLEN,,,January2011.dta
910075.150313079,1016463.19319174,1318,186193,20jan2011,2011,1,20,925,1,2011,24,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1,0,0,1,4,35,200,WASHINGTON,0,WASHINGTON,LACLEDES LANDING METRO LINK,,January2011.dta
899361.06445783,1026965.26208257,1319,186196,20jan2011,2011,1,20,1225,1,2011,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,5,59,2543,N GRAND BLVD,0,GRAND,,,January2011.dta
900490.708852079,1034839.67546757,1320,186264,21jan2011,2011,1,21,924,1,2011,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,5,68,2126,ADELAIDE,0,ADELAIDE,,,January2011.dta
905974.688697744,1011340.24083924,1321,186361,22jan2011,2011,1,22,100,1,2011,6,64601,"LARCENY-FROM MTR VEH $500 - $24,999",1,0,0,1,3,20,1551,S 7 TH ST,0,BROADWAY,,REAR,January2011.dta
883871.660397328,1024661.08165157,1322,186497,23jan2011,2011,1,23,830,1,2011,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,7,47,5370,PERSHING,0,PERSHING,,NUISANCE ABATEMENT PROPERTY,January2011.dta
902383.284791328,1030289.9850919,1324,186730,25jan2011,2011,1,25,937,1,2011,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,5,67,4017,GROVE ST,0,GROVE,,,January2011.dta
882468.456182744,1024856.15015907,1325,186875,26jan2011,2011,1,26,1400,1,2011,5,51112,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,1,0,0,1,7,47,5578,PERSHING,0,PERSHING,,,January2011.dta
910498.453928411,1018622.24366365,1327,187266,30jan2011,2011,1,30,137,1,2011,9,91113,SIMPLE ASSAULT-ADULT/NO INJURY,1,0,0,1,4,35,118,MORGAN,0,MORGAN,BIG DADDYS,BIG DADDYS,January2011.dta
885209.981867664,1009458.19375032,1329,187393,15feb2010,2010,2,15,2200,1,2011,6,65701,LARCENY-MTR VEH PARTS UNDER $500,0,0,1,1,2,13,4989,ARSENAL,0,ARSENAL,,SINGLE FAMILY DWELLING,January2011.dta
880003.325614329,1018610.15510516,1330,187394,20feb2010,2010,2,20,2130,1,2011,6,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,0,1,1,2,42,6228,OAKLAND,0,ABBOTT,,,January2011.dta
885467.498084914,1005451.50392907,1331,187397,11mar2010,2010,3,11,1220,1,2011,6,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,0,1,1,2,14,3537,KINGSHIGHWAY,0,KINGSHIGHWAY,3537 KINGSHIGHWAY,NORTH PARKING LOT,January2011.dta
886026.732530747,1011746.96017016,1332,187401,07apr2010,2010,4,7,2100,1,2011,6,65701,LARCENY-MTR VEH PARTS UNDER $500,0,0,1,1,2,13,4950,SOUTHWEST,0,,,,January2011.dta
885974.78447191,1016640.9671144,1333,187402,13apr2010,2010,4,13,1700,1,2011,6,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,0,1,1,2,12,5063,MANCHESTER,0,MANCHESTER,,,January2011.dta
881824.589360245,1021308.1506934,1334,187403,18apr2010,2010,4,18,1000,1,2011,6,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,0,1,1,2,82,6141,LAGOON,0,LAGOON,,: @FOREST PARK - PROBSTEIN GOLFCOURS,January2011.dta
881824.589360245,1021308.1506934,1335,187409,31may2010,2010,5,31,1400,1,2011,6,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,0,1,1,2,82,5100,CLAYTON,0,,,ON FAULKNER NORTH OF CLAYTON,January2011.dta
907229.741633829,1014855.64456958,1336,187428,30sep2010,2010,9,30,2345,1,2011,4,44013,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",0,0,1,1,4,35,800,CERRE,0,CERRE,,,January2011.dta
908529.058588997,1021397.47761449,1337,187477,04nov2010,2010,11,4,1420,1,2011,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,4,62,908,MANHATTAN PL,0,MANHATTAN,COCHRAN,,January2011.dta
893963.048350997,1014526.28925715,1339,187510,28nov2010,2010,11,28,2300,1,2011,4,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,0,1,1,9,29,1552,SPRING,0,SPRING,,,January2011.dta
898412.098836079,1000915.47133449,1340,187531,02dec2010,2010,12,2,1900,1,2011,6,67601,"LARCENY-FROM BUILDING $500 - $24,999",0,0,1,1,1,18,2224,OSAGE,0,OSAGE,,,January2011.dta
899470.827689745,1002091.52934982,1342,187564,09dec2010,2010,12,9,1101,1,2011,5,51130,BURGLARY-RESIDENCE/DAY/ATT FORCE ENTRY,0,0,1,1,1,18,2004,CHIPPEWA,0,CHIPPEWA,,,January2011.dta
896597.920705911,1020635.0988899,1343,187576,12dec2009,2009,12,12,1701,1,2011,26,265321,LEAVING SCENE OF ACCIDENT,0,0,1,1,9,37,200,GRAND,0,,,,January2011.dta
881824.589360245,1021308.1506934,1344,187643,22dec2010,2010,12,22,1600,1,2011,6,67601,"LARCENY-FROM BUILDING $500 - $24,999",1,0,0,1,2,0,1,FINE ARTS DR,0,ART MUSEUM,,,January2011.dta
897990.86444233,1005462.03770065,1345,187658,23dec2010,2010,12,23,1737,1,2011,14,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,0,1,1,3,30,3327,OHIO,0,OHIO,,,January2011.dta
909068.44858633,1020849.08665091,1346,187698,27dec2010,2010,12,27,2300,1,2011,4,42012,AGG.ASSAULT-KNIFE/CITIZEN ADULT 2ND DEGREE,0,0,1,1,4,62,1211,7TH,0,7TH,,:2ND FLR APPATMENT,January2011.dta
877551.902039494,1027670.28855965,1347,187699,27dec2010,2010,12,27,2300,1,2011,7,71030,AUTO THEFT-PERM RETNT/JOY RIDE,0,0,1,1,7,48,6191,DELMAR,0,PERSHING,PINUP BOWL,STREET IN FRONT,January2011.dta
881824.589360245,1021308.1506934,1348,187712,29dec2010,2010,12,29,220,1,2011,5,51212,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,0,0,1,1,1,1,6012,GRAND,0,GRAND,,:APT A,January2011.dta
894804.900669914,1005292.76605757,1349,187713,29dec2010,2010,12,29,800,1,2011,6,67601,"LARCENY-FROM BUILDING $500 - $24,999",1,0,0,1,3,30,3426,LOUISIANA AVE,0,LOUISIANA,MISSION GATE PRISON MINISTRIES,,January2011.dta
890533.01223208,1032304.68316224,1350,187819,04jan2011,2011,1,4,2100,2,2011,6,65711,LARCENY-MTR VEH PARTS UNDER $500 /ATTEMPT,0,0,1,1,8,55,2724,EUCLID,0,EUCLID,,,February2011.dta
907899.504073828,1018578.40779332,1351,187850,13jan2011,2011,1,13,2125,2,2011,3,36111,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,0,0,1,1,4,35,419,9TH,0,9TH,9TH STREET GARAGE,9TH STREET GARAGE,February2011.dta
