X,Y,ObjectID,Status,Score,Match_type,Match_addr,Side,Ref_ID,User_fld,Addr_type,ARC_Single,id,dateoccurr,yearoccurr,monthoccur,dayoccurre,timeoccurr,month,year,ucr,crime,descriptio,newcrime,unfounded,adjustment,count,district,neighborho,ileadsaddr,ileadsstre,cadaddress,cadstreet,locationna,locationco,xcoord,ycoord,_source,mergedilea
-1.79769313486232e+308,-1.79769313486232e+308,263,U,0.00000000000,A,,,-1,,,1100 UNION BLVD,456232,09may2016,2016,5,9,1530,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,51,1100,UNION BLVD,,CABANNE,,@LIBRARY- CABANNE BRANCH,0,0,May2016.dta,1100 UNION BLVD
-1.79769313486232e+308,-1.79769313486232e+308,264,U,0.00000000000,A,,,-1,,,3200 SUBLETTE AVE,456272,09may2016,2016,5,9,2030,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,2,13,3200,SUBLETTE AVE,,OLIVE,,,0,0,May2016.dta,3200 SUBLETTE AVE
-1.79769313486232e+308,-1.79769313486232e+308,265,U,0.00000000000,A,,,-1,,,5600 PAMPLIN AVE,456306,10may2016,2016,5,10,145,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,76,5600,PAMPLIN AVE,,PAMPLIN,,,0,0,May2016.dta,5600 PAMPLIN AVE
567675.696414411,1002454.56094286,266,M,100.00000000000,A,4200 BEETHOVEN AVE,,186125,,PointAddress,4200 BEETHOVEN AVE,456314,10may2016,2016,5,10,400,May,2016,Sexual Assault,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,Yes,No,No,1,1,5,4200,BEETHOVEN AVE,,BEETHOVEN,,,0,0,May2016.dta,4200 BEETHOVEN AVE
-1.79769313486232e+308,-1.79769313486232e+308,267,U,0.00000000000,A,,,-1,,,1900 HODIAMONT AVE,456317,10may2016,2016,5,10,659,May,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,5,50,1900,HODIAMONT AVE,,HODIAMONT,,STREET,0,0,May2016.dta,1900 HODIAMONT AVE
586375.346136205,1018412.71194198,268,M,100.00000000000,A,1200 LOCUST ST,,67648,,PointAddress,1200 LOCUST ST,456517,11may2016,2016,5,11,1730,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1200,LOCUST ST,,,CHRIST CATHEDRAL,,0,0,May2016.dta,1200 LOCUST ST
582606.304840364,1028178.22171088,269,M,100.00000000000,A,2531 W HEBERT ST,,237146,,PointAddress,2531 W HEBERT,456595,12may2016,2016,5,12,1200,May,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,60,2531,W HEBERT,,W HEBERT,,NUISANCE ABATEMENT PROPERTY,0,0,May2016.dta,2531 W HEBERT
-1.79769313486232e+308,-1.79769313486232e+308,270,U,0.00000000000,A,,,-1,,,1200 ST CHARLES ST,456596,12may2016,2016,5,12,1219,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,1200,ST CHARLES ST,,,,,0,0,May2016.dta,1200 ST CHARLES ST
586671.533479728,1018560.06697697,271,M,100.00000000000,A,400 N TUCKER BLVD,,164239,,PointAddress,400 N TUCKER BLVD,456719,13may2016,2016,5,13,933,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,400,N TUCKER BLVD,,TUCKER,,,0,0,May2016.dta,400 N TUCKER BLVD
-1.79769313486232e+308,-1.79769313486232e+308,272,U,0.00000000000,A,,,-1,,,123 SPRING GARDEN,456735,13may2016,2016,5,13,1237,May,2016,Stolen Property,130000,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",Yes,No,No,1,0,0,123,SPRING GARDEN,,,,,0,0,May2016.dta,123 SPRING GARDEN
566773.55176514,1028498.26598514,273,M,100.00000000000,A,5100 VERNON AVE,,88878,,PointAddress,5100 VERNON AVE,456872,14may2016,2016,5,14,1202,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,51,5100,VERNON AVE,,VERNON,,,0,0,May2016.dta,5100 VERNON AVE
586759.274576001,1018839.76847166,274,M,100.00000000000,A,1136 WASHINGTON AVE,,4112,,PointAddress,1136 WASHINGTON,456955,15may2016,2016,5,15,55,May,2016,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,1136,WASHINGTON,,WASHINGTON,,,0,0,May2016.dta,1136 WASHINGTON
574742.799519464,1031984.72002575,275,M,100.00000000000,A,4400 ASHLAND AVE,,73214,,PointAddress,4400 ASHLAND AVE,457074,15may2016,2016,5,15,2300,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,56,4400,ASHLAND AVE,,ASHLAND,,,0,0,May2016.dta,4400 ASHLAND AVE
587572.46071583,1020468.29169657,276,M,100.00000000000,A,1100 CARR ST,,43665,,PointAddress,1100 CARR ST,457087,16may2016,2016,5,16,1,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,62,1100,CARR ST,,OLIVE,,,0,0,May2016.dta,1100 CARR ST
588557.892803684,1017155.47789691,277,M,100.00000000000,A,500 PINE ST,,115467,,PointAddress,500 PINE ST,457134,16may2016,2016,5,16,1111,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,500,PINE ST,,,KIENER EAST GARAGE,,0,0,May2016.dta,500 PINE ST
585725.353412919,1017971.08903643,278,M,90.87000000000,A,100 N 14TH ST,,93793,,PointAddress,100 S 14TH ST,457159,16may2016,2016,5,16,1455,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,100,S 14TH ST,,14TH,SCOTTRADE CENTER,,0,0,May2016.dta,100 S 14TH ST
-1.79769313486232e+308,-1.79769313486232e+308,279,U,0.00000000000,A,,,-1,,,400 S 8TH ST,457410,18may2016,2016,5,18,1550,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,400,S 8TH ST,,8TH,METRO LINK AGENCY,STADIUM METRO LINK STATION,0,0,May2016.dta,400 S 8TH ST
573248.657963365,1002757.98943807,280,M,100.00000000000,A,3800 S GRAND BLVD,,29555,,PointAddress,3800 S GRAND BLVD,457562,19may2016,2016,5,19,2153,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,3,16,3800,S GRAND BLVD,,,,,0,0,May2016.dta,3800 S GRAND BLVD
571792.967010129,1011372.88325933,281,M,100.00000000000,A,4000 CLEVELAND AVE,,144039,,PointAddress,4000 CLEVELAND AVE,457756,21may2016,2016,5,21,1247,May,2016,Sex Offenses,175500,SEX OFFNS-SX MISCONDUCT/FIRST,Yes,No,No,1,2,27,4000,CLEVELAND AVE,,CLEVELAND,,,0,0,May2016.dta,4000 CLEVELAND AVE
566709.837928254,1008379.19330408,282,M,100.00000000000,A,3200 S KINGSHIGHWAY BLVD,,27675,,PointAddress,3200 S KINGSHIGHWAY BLVD,457903,22may2016,2016,5,22,1241,May,2016,Sex Offenses,175500,SEX OFFNS-SX MISCONDUCT/FIRST,Yes,No,No,1,2,15,3200,S KINGSHIGHWAY BLVD,,KINGSHIGHWAY,,@HOME DEPOT,0,0,May2016.dta,3200 S KINGSHIGHWAY BLVD
559614.051913809,1018668.93101062,283,M,100.00000000000,A,6300 OAKLAND AVE,,58591,,PointAddress,6300 OAKLAND AVE,457975,22may2016,2016,5,22,2300,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,2,42,6300,OAKLAND AVE,,OAKLAND,,,0,0,May2016.dta,6300 OAKLAND AVE
568184.237737697,1007579.91733805,284,M,98.93000000000,A,3200 MORGAN FORD RD,,98102,,PointAddress,3200 MORGANFORD RD,457992,23may2016,2016,5,23,200,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,2,15,3200,MORGANFORD RD,,MORGANFORD,,,0,0,May2016.dta,3200 MORGANFORD RD
586900.401696436,1019225.16545021,285,M,100.00000000000,A,700 N TUCKER BLVD,,164251,,PointAddress,700 N TUCKER BLVD,458008,23may2016,2016,5,23,825,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,700,N TUCKER BLVD,,TUCKER,GLOBE,,0,0,May2016.dta,700 N TUCKER BLVD
586124.84399613,1019005.82035249,286,M,100.00000000000,A,1300 WASHINGTON AVE,,4430,,PointAddress,1300 WASHINGTON AVE,458023,23may2016,2016,5,23,1200,May,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,4,36,1300,WASHINGTON AVE,,,US BANK,,0,0,May2016.dta,1300 WASHINGTON AVE
583736.016220689,1012956.3370844,287,M,100.00000000000,A,1400 PARK AVE,,21556,,PointAddress,1400 PARK AVE,458043,23may2016,2016,5,23,1500,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,33,1400,PARK AVE,,RUTGER,,,0,0,May2016.dta,1400 PARK AVE
561650.418377314,1021265.92442778,288,M,100.00000000000,A,700 CARR LANE DR,,230647,,PointAddress,700 CARR LANE DR,458306,25may2016,2016,5,25,1340,May,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,FOREST PARK,0,0,May2016.dta,700 CARR LANE DR
561650.418377314,1021265.92442778,289,M,100.00000000000,A,700 CONCOURSE DR,,236748,,PointAddress,700 CONCOURSE DR,458308,25may2016,2016,5,25,1355,May,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,2,82,700,CONCOURSE DR,,CONCOURSE,FOREST PARK,FOREST PARK RESTROOM,0,0,May2016.dta,700 CONCOURSE DR
-1.79769313486232e+308,-1.79769313486232e+308,290,U,0.00000000000,A,,,-1,,,4300 CLARENCE AVE,458395,26may2016,2016,5,26,359,May,2016,Sex Offenses,171300,SEX OFFNS-STATUATORY RAPE/SECOND,Yes,No,No,1,6,68,4300,CLARENCE AVE,,CLARENCE,,BLOCK,0,0,May2016.dta,4300 CLARENCE AVE
-1.79769313486232e+308,-1.79769313486232e+308,291,U,0.00000000000,A,,,-1,,,6200 SHERRY AVE,458426,26may2016,2016,5,26,1100,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,76,6200,SHERRY AVE,,SHERRY,,,0,0,May2016.dta,6200 SHERRY AVE
586671.533479728,1018560.06697697,292,M,100.00000000000,A,400 N TUCKER BLVD,,164239,,PointAddress,400 N TUCKER BLVD,458432,26may2016,2016,5,26,1219,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,400,N TUCKER BLVD,,,JEFFERSON ARMS,,0,0,May2016.dta,400 N TUCKER BLVD
-1.79769313486232e+308,-1.79769313486232e+308,293,U,0.00000000000,A,,,-1,,,3100 CASS AVE,458435,26may2016,2016,5,26,1253,May,2016,Sex Offenses,171300,SEX OFFNS-STATUATORY RAPE/SECOND,Yes,No,No,1,4,59,3100,CASS AVE,,CASS,WILLIAM J HARRISON CENTER,ST. LOUIS COMMUNITY COLLEGE,0,0,May2016.dta,3100 CASS AVE
561650.418377314,1021265.92442778,294,M,100.00000000000,A,700 CARR LANE DR,,230647,,PointAddress,700 CARR LANE DR,458437,26may2016,2016,5,26,1310,May,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,FOREST PARK RESTROOM,0,0,May2016.dta,700 CARR LANE DR
-1.79769313486232e+308,-1.79769313486232e+308,295,U,0.00000000000,A,,,-1,,,3300 HAMILTON AVE,458480,26may2016,2016,5,26,1800,May,2016,Sexual Assault,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,Yes,No,No,1,5,50,3300,HAMILTON AVE,,HAMILTON,,,0,0,May2016.dta,3300 HAMILTON AVE
583192.49310318,1028713.3812545,296,M,90.87000000000,A,3707 25TH ST,,115374,,PointAddress,3707 N. 25TH,458558,27may2016,2016,5,27,1101,May,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,65,3707,N. 25TH,,N. 25TH,,NUISANCE ABATEMENT PROPERTY,0,0,May2016.dta,3707 N. 25TH
557918.752211712,1028522.14912029,297,M,100.00000000000,A,700 ROSEDALE AVE,,101928,,PointAddress,700 ROSEDALE AVE,458559,27may2016,2016,5,27,1132,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,5,48,700,ROSEDALE AVE,,ROSEDALE,,METRIO LINK STOP,0,0,May2016.dta,700 ROSEDALE AVE
563926.166484799,1004815.36091913,298,M,100.00000000000,A,5000 MARDEL AVE,,143320,,PointAddress,5000 MARDEL AVE,458645,27may2016,2016,5,27,2330,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,2,14,5000,MARDEL AVE,,MARDEL,,,0,0,May2016.dta,5000 MARDEL AVE
576950.688034192,1048708.96456611,299,M,100.00000000000,A,8337 N BROADWAY,,24944,,PointAddress,8337 N BROADWAY,458646,27may2016,2016,5,27,2330,May,2016,Narcotics,182250,DRUGS-POSSESSION/COCAINE,Yes,No,No,1,0,0,8337,N BROADWAY,,,ELITE MARKET AND GRILL,,0,0,May2016.dta,8337 N BROADWAY
-1.79769313486232e+308,-1.79769313486232e+308,300,U,0.00000000000,A,,,-1,,,1000 ST CHARLES ST,458658,28may2016,2016,5,28,36,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,1000,ST CHARLES ST,,ST CHARLES,,,0,0,May2016.dta,1000 ST CHARLES ST
571358.691165764,1017416.17682765,301,M,100.00000000000,A,4100 MANCHESTER AVE,,57534,,PointAddress,4100 MANCHESTER AVE,458670,28may2016,2016,5,28,255,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,2,39,4100,MANCHESTER AVE,,,,,0,0,May2016.dta,4100 MANCHESTER AVE
-1.79769313486232e+308,-1.79769313486232e+308,302,U,0.00000000000,A,,,-1,,,4400 CLARENCE AVE,458676,28may2016,2016,5,28,400,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,68,4400,CLARENCE AVE,,CLARENCE,,,0,0,May2016.dta,4400 CLARENCE AVE
-1.79769313486232e+308,-1.79769313486232e+308,303,U,0.00000000000,A,,,-1,,,700 MEMORIAL DR,458854,29may2016,2016,5,29,1245,May,2016,Larceny,64601,"LARCENY-FROM MTR VEH $500 - $24,999",Yes,No,No,1,0,0,700,MEMORIAL DR,,,,,0,0,May2016.dta,700 MEMORIAL DR
586986.44496537,1019592.02062567,304,M,100.00000000000,A,800 N TUCKER BLVD,,164262,,PointAddress,800 N TUCKER BLVD,458947,30may2016,2016,5,30,1002,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,800,N TUCKER BLVD,,TUCKER,ST. PATRICKS CENTER,REAR 800 N. TUCKER,0,0,May2016.dta,800 N TUCKER BLVD
587070.618986454,1018758.18104411,305,M,100.00000000000,A,1100 WASHINGTON AVE,,3880,,PointAddress,1100 WASHINGTON AVE,458952,30may2016,2016,5,30,1050,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,1100,WASHINGTON AVE,,,,,0,0,May2016.dta,1100 WASHINGTON AVE
-1.79769313486232e+308,-1.79769313486232e+308,306,U,0.00000000000,A,,,-1,,,1300 LOCUST ST,458960,30may2016,2016,5,30,1141,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1300,LOCUST ST,,,,,0,0,May2016.dta,1300 LOCUST ST
-1.79769313486232e+308,-1.79769313486232e+308,307,U,0.00000000000,A,,,-1,,,4054 MANCHESTER,458997,30may2016,2016,5,30,1850,May,2016,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,2,39,4054,MANCHESTER,,,REHAB,,0,0,May2016.dta,4054 MANCHESTER
561650.418377314,1021265.92442778,308,M,100.00000000000,A,700 CARR LANE DR,,230647,,PointAddress,700 CARR LANE DR,459100,31may2016,2016,5,31,1455,May,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,FOREST PARK RESTROOM,0,0,May2016.dta,700 CARR LANE DR
573181.44365418,1002335.263187,309,M,100.00000000000,A,3900 S GRAND BLVD,,29579,,PointAddress,3900 S GRAND BLVD,459107,31may2016,2016,5,31,1525,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,3,16,3900,S GRAND BLVD,,,,,0,0,May2016.dta,3900 S GRAND BLVD
561650.418377314,1021265.92442778,310,M,100.00000000000,A,700 CARR LANE DR,,230647,,PointAddress,700 CARR LANE DR,459108,31may2016,2016,5,31,1525,May,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,FOREST PARK,0,0,May2016.dta,700 CARR LANE DR
569100.192110531,1018170.21743258,311,M,100.00000000000,A,4400 CHOUTEAU AVE,,19610,,PointAddress,4400 CHOUTEAU AVE,459176,06jan2016,2016,1,6,130,June,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,2,39,4400,CHOUTEAU AVE,,CHOUTEAU,,,0,0,June2016.dta,4400 CHOUTEAU AVE
588850.99239435,1015740.66691364,312,T,90.87000000000,A,200 S 4TH ST,,180600,,PointAddress,200 4TH,459193,06mar2016,2016,3,6,319,June,2016,Larceny,64601,"LARCENY-FROM MTR VEH $500 - $24,999",No,No,No,1,4,35,200,4TH,,4TH,@CROWNE PLAZA HOTEL,ON MEMORIAL DRIVE,0,0,June2016.dta,200 4TH
564710.380374882,1037876.73008142,313,M,100.00000000000,A,5800 SELBER CT,,214969,,PointAddress,5800 SELBER CT,459197,10mar2016,2016,3,10,1537,June,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,50,5800,SELBER CT,,SELBER,SELBER COURT APARTMENTS,,0,0,June2016.dta,5800 SELBER CT
588500.772651233,1020606.75797764,314,M,100.00000000000,A,1123 N 8TH ST,,85214,,PointAddress,1123 N. 8TH,459210,30mar2016,2016,3,30,1500,June,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,62,1123,N. 8TH,,N. 8TH,,,0,0,June2016.dta,1123 N. 8TH
-1.79769313486232e+308,-1.79769313486232e+308,315,U,0.00000000000,A,,,-1,,,2700 OREGON AVE,459261,24apr2016,2016,4,24,1500,June,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,24,2700,OREGON AVE,,GRAND,,,0,0,June2016.dta,2700 OREGON AVE
578521.098614648,1011505.31051598,316,M,100.00000000000,A,2730 RUSSELL BLVD,,55372,,PointAddress,2730 RUSSELL,459265,27apr2016,2016,4,27,1030,June,2016,Narcotics,182130,DRUGS-POSSESSION/HEROIN,Yes,No,No,1,3,24,2730,RUSSELL,,RUSSELL,,,0,0,June2016.dta,2730 RUSSELL
587794.758176968,1013883.15646034,317,T,90.87000000000,A,902 S BROADWAY,,32028,,PointAddress,902 BROADWAY,459266,27apr2016,2016,4,27,1355,June,2016,Larceny,69703,LARCENY-ALL OTH/FRM PRSN/UNDER $500,No,No,No,1,4,35,902,BROADWAY,,BROADWAY,,,0,0,June2016.dta,902 BROADWAY
585294.681766648,1019024.90152968,318,M,100.00000000000,A,1501 LOCUST ST,,68102,,PointAddress,1501 LOCUST,459269,27apr2016,2016,4,27,2300,June,2016,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,No,No,No,1,4,36,1501,LOCUST,,LOCUST,,,0,0,June2016.dta,1501 LOCUST
569100.192110531,1018170.21743258,319,M,100.00000000000,A,4400 CHOUTEAU AVE,,19610,,PointAddress,4400 CHOUTEAU AVE,459289,03may2016,2016,5,3,959,June,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,2,39,4400,CHOUTEAU AVE,,CHOUTEAU,,,0,0,June2016.dta,4400 CHOUTEAU AVE
585452.061079934,1011314.85577922,320,M,100.00000000000,A,730 CARROLL ST,,83915,,PointAddress,730 CARROLL,459290,03may2016,2016,5,3,1145,June,2016,Robbery,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,No,No,No,1,3,21,730,CARROLL,,CARROLL,,: @SOULARD MARKET,0,0,June2016.dta,730 CARROLL
-1.79769313486232e+308,-1.79769313486232e+308,321,U,0.00000000000,A,,,-1,,,3600 MISSOURI AVE,459331,16may2016,2016,5,16,2300,June,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,18,3600,MISSOURI AVE,,MISSOURI,,,0,0,June2016.dta,3600 MISSOURI AVE
571311.940316334,1011427.59915727,322,M,100.00000000000,A,4048 CLEVELAND AVE,,144057,,PointAddress,4048 CLEVELAND,459348,21may2016,2016,5,21,1247,June,2016,Other Assaults,91124,"ASSAULT, CHILD, AGE 16 AND UNDR-DOMESTIC",No,No,No,1,2,27,4048,CLEVELAND,,CLEVELAND,,,0,0,June2016.dta,4048 CLEVELAND
562813.251038816,1024744.21251942,323,M,100.00000000000,A,5536 PERSHING AVE,,54089,,PointAddress,5536 PERSHING,459354,22may2016,2016,5,22,130,June,2016,Larceny,64601,"LARCENY-FROM MTR VEH $500 - $24,999",No,No,No,1,5,47,5536,PERSHING,,PERSHING,,,0,0,June2016.dta,5536 PERSHING
570034.345445443,1022197.13631778,324,M,100.00000000000,A,4405 WEST PINE BLVD,,100733,,PointAddress,4405 WEST PINE,459408,27may2016,2016,5,27,1630,June,2016,Burglary,51312,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,No,No,No,1,5,38,4405,WEST PINE,,WEST PINE,ELLSWORTH APARTMENTS,LAUNDRY ROOM,0,0,June2016.dta,4405 WEST PINE
583050.511063904,1016925.859579,325,M,89.04000000000,A,300 UNION STATION,,235055,,PointAddress,300 UNION BLVD,459413,27may2016,2016,5,27,2300,June,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,47,300,UNION BLVD,,UNION,,,0,0,June2016.dta,300 UNION BLVD
-1.79769313486232e+308,-1.79769313486232e+308,326,U,0.00000000000,A,,,-1,,,3600 SCOTT AVE,459420,28may2016,2016,5,28,1315,June,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,37,3600,SCOTT AVE,,SCOTT,GRAND METRO LINK PLATFORM,@METROLINK - GRAND,0,0,June2016.dta,3600 SCOTT AVE
561650.418377314,1021265.92442778,327,M,98.17000000000,A,1 THEATER DR,,240480,,PointAddress,1 THEATRE,459431,29may2016,2016,5,29,1230,June,2016,Motor Vehicle Theft,72130,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,No,No,No,1,2,82,1,THEATRE,,THEATRE,,FOREST PARK MUNY PARKING LOT,0,0,June2016.dta,1 THEATRE
585890.758918326,1021177.27272829,328,M,90.87000000000,A,1108 N 16TH ST,,136880,,PointAddress,1108 16TH,459433,29may2016,2016,5,29,1708,June,2016,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,No,No,No,1,4,61,1108,16TH,,,,,0,0,June2016.dta,1108 16TH
575842.916295327,1032989.56739701,329,M,100.00000000000,A,3801 CLARENCE AVE,,153093,,PointAddress,3801 CLARENCE,459436,30may2016,2016,5,30,1,June,2016,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,No,No,No,1,6,68,3801,CLARENCE,,CLARENCE,KOSSUTH CHURCH OF GOD AND CHRIST,,0,0,June2016.dta,3801 CLARENCE
564938.696115296,1028634.20681629,330,M,100.00000000000,A,5300 VERNON AVE,,88914,,PointAddress,5300 VERNON AVE,459458,30may2016,2016,5,30,1950,June,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,49,5300,VERNON AVE,,VERNON,,APT 2 WEST,0,0,June2016.dta,5300 VERNON AVE
561650.418377314,1021265.92442778,331,M,100.00000000000,A,700 CARR LANE DR,,230647,,PointAddress,700 CARR LANE DR,459539,01jun2016,2016,6,1,1125,June,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,FOREST PARK RESTROOM,0,0,June2016.dta,700 CARR LANE DR
561650.418377314,1021265.92442778,332,M,100.00000000000,A,700 CARR LANE DR,,230647,,PointAddress,700 CARR LANE DR,459563,01jun2016,2016,6,1,1425,June,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,FOREST PARK RESTROOM,0,0,June2016.dta,700 CARR LANE DR
-1.79769313486232e+308,-1.79769313486232e+308,333,U,0.00000000000,A,,,-1,,,1400 LOCUST ST,459593,01jun2016,2016,6,1,1822,June,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1400,LOCUST ST,,LOCUST,,@NEW LIFE EVNGLSTC CNTR,0,0,June2016.dta,1400 LOCUST ST
586900.401696436,1019225.16545021,334,M,100.00000000000,A,700 N TUCKER BLVD,,164251,,PointAddress,700 N TUCKER BLVD,459771,03jun2016,2016,6,3,924,June,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,4,36,700,N TUCKER BLVD,,TUCKER,SHELL / BOOST MOBILE,,0,0,June2016.dta,700 N TUCKER BLVD
-1.79769313486232e+308,-1.79769313486232e+308,335,U,0.00000000000,A,,,-1,,,4900 LABADIE AVE,459773,03jun2016,2016,6,3,931,June,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,6,55,4900,LABADIE AVE,,LABADIE,,,0,0,June2016.dta,4900 LABADIE AVE
567394.828823514,999958.809351876,336,M,100.00000000000,A,4200 DELOR ST,,107542,,PointAddress,4200 DELOR ST,459784,03jun2016,2016,6,3,1100,June,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,5,4200,DELOR ST,,DELOR,,,0,0,June2016.dta,4200 DELOR ST
565418.723765999,1031881.58383917,337,M,100.00000000000,A,5400 DR MARTIN LUTHER KING DR,,2630,,PointAddress,5400 DR MARTIN LUTHER KING DR,459936,04jun2016,2016,6,4,1045,June,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,50,5400,DR MARTIN LUTHER KING DR,,,,,0,0,June2016.dta,5400 DR MARTIN LUTHER KING DR
